ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_PKTG8166|ASSIGKTG8166|188772AEC11AAD11E053A647660A0CF2|2007-11-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6039|ASSIGKTGA6039|188772AEC11AAD11E053A647660A0CF2|2007-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6069|ASSIGKTGA6069|188772AEC11AAD11E053A647660A0CF2|2007-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6097|ASSIGKTGA6097|188772AEC11AAD11E053A647660A0CF2|2007-11-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6118|ASSIGKTGA6118|188772AEC11AAD11E053A647660A0CF2|2007-12-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6119|ASSIGKTGA6119|188772AEC11AAD11E053A647660A0CF2|2007-12-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6068|ASSIGKTGA6068|188772AEC11AAD11E053A647660A0CF2|2007-12-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6164|ASSIGKTGA6164|188772AEC11AAD11E053A647660A0CF2|2007-12-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6211|ASSIGKTGA6211|188772AEC11AAD11E053A647660A0CF2|2007-12-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6214|ASSIGKTGA6214|188772AEC11AAD11E053A647660A0CF2|2007-12-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6215|ASSIGKTGA6215|188772AEC11AAD11E053A647660A0CF2|2007-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6245|ASSIGKTGA6245|188772AEC11AAD11E053A647660A0CF2|2008-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8312|ASSIGKTG8312|188772AEC11AAD11E053A647660A0CF2|2008-01-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6274|ASSIGKTGA6274|188772AEC11AAD11E053A647660A0CF2|2008-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8326|ASSIGKTG8326|188772AEC11AAD11E053A647660A0CF2|2008-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6296|ASSIGKTGA6296|188772AEC11AAD11E053A647660A0CF2|2008-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6299|ASSIGKTGA6299|188772AEC11AAD11E053A647660A0CF2|2008-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6308|ASSIGKTGA6308|188772AEC11AAD11E053A647660A0CF2|2008-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6316|ASSIGKTGA6316|188772AEC11AAD11E053A647660A0CF2|2008-02-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6317|ASSIGKTGA6317|188772AEC11AAD11E053A647660A0CF2|2008-02-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8361|ASSIGKTG8361|188772AEC11AAD11E053A647660A0CF2|2008-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6318|ASSIGKTGA6318|188772AEC11AAD11E053A647660A0CF2|2008-02-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8383|ASSIGKTG8383|188772AEC11AAD11E053A647660A0CF2|2008-02-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8390|ASSIGKTG8390|188772AEC11AAD11E053A647660A0CF2|2008-02-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8418|ASSIGKTG8418|188772AEC11AAD11E053A647660A0CF2|2008-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6370|ASSIGKTGA6370|188772AEC11AAD11E053A647660A0CF2|2008-02-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6387|ASSIGKTGA6387|188772AEC11AAD11E053A647660A0CF2|2008-03-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8432|ASSIGKTG8432|188772AEC11AAD11E053A647660A0CF2|2008-03-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8435|ASSIGKTG8435|188772AEC11AAD11E053A647660A0CF2|2008-03-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8511|ASSIGKTG8511|188772AEC11AAD11E053A647660A0CF2|2008-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6461|ASSIGKTGA6461|188772AEC11AAD11E053A647660A0CF2|2008-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6474|ASSIGKTGA6474|188772AEC11AAD11E053A647660A0CF2|2008-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG11434|ASSIGKTG11434|188772AEC11AAD11E053A647660A0CF2|2008-04-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8536|ASSIGKTG8536|188772AEC11AAD11E053A647660A0CF2|2008-04-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8552|ASSIGKTG8552|188772AEC11AAD11E053A647660A0CF2|2008-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6509|ASSIGKTGA6509|188772AEC11AAD11E053A647660A0CF2|2008-04-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6531|ASSIGKTGA6531|188772AEC11AAD11E053A647660A0CF2|2008-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6543|ASSIGKTGA6543|188772AEC11AAD11E053A647660A0CF2|2008-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6561|ASSIGKTGA6561|188772AEC11AAD11E053A647660A0CF2|2008-05-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8636|ASSIGKTG8636|188772AEC11AAD11E053A647660A0CF2|2008-05-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6680|ASSIGKTGA6680|188772AEC11AAD11E053A647660A0CF2|2008-06-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6788|ASSIGKTGA6788|188772AEC11AAD11E053A647660A0CF2|2008-07-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6812|ASSIGKTGA6812|188772AEC11AAD11E053A647660A0CF2|2008-07-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6868|ASSIGKTGA6868|188772AEC11AAD11E053A647660A0CF2|2008-07-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8753|ASSIGKTG8753|188772AEC11AAD11E053A647660A0CF2|2008-07-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6763|ASSIGKTGA6763|188772AEC11AAD11E053A647660A0CF2|2008-07-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8839|ASSIGKTG8839|188772AEC11AAD11E053A647660A0CF2|2008-08-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8862|ASSIGKTG8862|188772AEC11AAD11E053A647660A0CF2|2008-08-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8836|ASSIGKTG8836|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8837|ASSIGKTG8837|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8847|ASSIGKTG8847|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8848|ASSIGKTG8848|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8850|ASSIGKTG8850|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8852|ASSIGKTG8852|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8854|ASSIGKTG8854|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8861|ASSIGKTG8861|188772AEC11AAD11E053A647660A0CF2|2008-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8857|ASSIGKTG8857|188772AEC11AAD11E053A647660A0CF2|2008-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7002|ASSIGKTGA7002|188772AEC11AAD11E053A647660A0CF2|2008-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8834|ASSIGKTG8834|188772AEC11AAD11E053A647660A0CF2|2008-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8835|ASSIGKTG8835|188772AEC11AAD11E053A647660A0CF2|2008-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8856|ASSIGKTG8856|188772AEC11AAD11E053A647660A0CF2|2008-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8860|ASSIGKTG8860|188772AEC11AAD11E053A647660A0CF2|2008-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8844|ASSIGKTG8844|188772AEC11AAD11E053A647660A0CF2|2008-09-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8858|ASSIGKTG8858|188772AEC11AAD11E053A647660A0CF2|2008-09-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8859|ASSIGKTG8859|188772AEC11AAD11E053A647660A0CF2|2008-09-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8851|ASSIGKTG8851|188772AEC11AAD11E053A647660A0CF2|2008-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8889|ASSIGKTG8889|188772AEC11AAD11E053A647660A0CF2|2008-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7058|ASSIGKTGA7058|188772AEC11AAD11E053A647660A0CF2|2008-09-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8894|ASSIGKTG8894|188772AEC11AAD11E053A647660A0CF2|2008-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8914|ASSIGKTG8914|188772AEC11AAD11E053A647660A0CF2|2008-09-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8930|ASSIGKTG8930|188772AEC11AAD11E053A647660A0CF2|2008-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7096|ASSIGKTGA7096|188772AEC11AAD11E053A647660A0CF2|2008-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8936|ASSIGKTG8936|188772AEC11AAD11E053A647660A0CF2|2008-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8956|ASSIGKTG8956|188772AEC11AAD11E053A647660A0CF2|2008-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8955|ASSIGKTG8955|188772AEC11AAD11E053A647660A0CF2|2008-10-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7114|ASSIGKTGA7114|188772AEC11AAD11E053A647660A0CF2|2008-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8963|ASSIGKTG8963|188772AEC11AAD11E053A647660A0CF2|2008-10-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8968|ASSIGKTG8968|188772AEC11AAD11E053A647660A0CF2|2008-10-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8970|ASSIGKTG8970|188772AEC11AAD11E053A647660A0CF2|2008-10-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8973|ASSIGKTG8973|188772AEC11AAD11E053A647660A0CF2|2008-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7225|ASSIGKTGA7225|188772AEC11AAD11E053A647660A0CF2|2008-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8984|ASSIGKTG8984|188772AEC11AAD11E053A647660A0CF2|2008-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9085|ASSIGKTG9085|188772AEC11AAD11E053A647660A0CF2|2008-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9119|ASSIGKTG9119|188772AEC11AAD11E053A647660A0CF2|2008-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7200|ASSIGKTGA7200|188772AEC11AAD11E053A647660A0CF2|2008-11-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7202|ASSIGKTGA7202|188772AEC11AAD11E053A647660A0CF2|2008-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7273|ASSIGKTGA7273|188772AEC11AAD11E053A647660A0CF2|2008-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9089|ASSIGKTG9089|188772AEC11AAD11E053A647660A0CF2|2008-12-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9138|ASSIGKTG9138|188772AEC11AAD11E053A647660A0CF2|2008-12-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7240|ASSIGKTGA7240|188772AEC11AAD11E053A647660A0CF2|2008-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7346|ASSIGKTGA7346|188772AEC11AAD11E053A647660A0CF2|2008-12-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7350|ASSIGKTGA7350|188772AEC11AAD11E053A647660A0CF2|2008-12-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7379|ASSIGKTGA7379|188772AEC11AAD11E053A647660A0CF2|2008-12-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7380|ASSIGKTGA7380|188772AEC11AAD11E053A647660A0CF2|2008-12-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9180|ASSIGKTG9180|188772AEC11AAD11E053A647660A0CF2|2008-12-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9188|ASSIGKTG9188|188772AEC11AAD11E053A647660A0CF2|2008-12-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9194|ASSIGKTG9194|188772AEC11AAD11E053A647660A0CF2|2009-01-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9197|ASSIGKTG9197|188772AEC11AAD11E053A647660A0CF2|2009-01-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9216|ASSIGKTG9216|188772AEC11AAD11E053A647660A0CF2|2009-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7406|ASSIGKTGA7406|188772AEC11AAD11E053A647660A0CF2|2009-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9211|ASSIGKTG9211|188772AEC11AAD11E053A647660A0CF2|2009-01-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7427|ASSIGKTGA7427|188772AEC11AAD11E053A647660A0CF2|2009-01-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7440|ASSIGKTGA7440|188772AEC11AAD11E053A647660A0CF2|2009-01-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7442|ASSIGKTGA7442|188772AEC11AAD11E053A647660A0CF2|2009-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7446|ASSIGKTGA7446|188772AEC11AAD11E053A647660A0CF2|2009-01-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9251|ASSIGKTG9251|188772AEC11AAD11E053A647660A0CF2|2009-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9267|ASSIGKTG9267|188772AEC11AAD11E053A647660A0CF2|2009-02-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7490|ASSIGKTGA7490|188772AEC11AAD11E053A647660A0CF2|2009-02-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7505|ASSIGKTGA7505|188772AEC11AAD11E053A647660A0CF2|2009-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7506|ASSIGKTGA7506|188772AEC11AAD11E053A647660A0CF2|2009-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9324|ASSIGKTG9324|188772AEC11AAD11E053A647660A0CF2|2009-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7572|ASSIGKTGA7572|188772AEC11AAD11E053A647660A0CF2|2009-02-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7574|ASSIGKTGA7574|188772AEC11AAD11E053A647660A0CF2|2009-02-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7582|ASSIGKTGA7582|188772AEC11AAD11E053A647660A0CF2|2009-02-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7594|ASSIGKTGA7594|188772AEC11AAD11E053A647660A0CF2|2009-02-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7606|ASSIGKTGA7606|188772AEC11AAD11E053A647660A0CF2|2009-03-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7620|ASSIGKTGA7620|188772AEC11AAD11E053A647660A0CF2|2009-03-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9375|ASSIGKTG9375|188772AEC11AAD11E053A647660A0CF2|2009-03-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7641|ASSIGKTGA7641|188772AEC11AAD11E053A647660A0CF2|2009-03-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7660|ASSIGKTGA7660|188772AEC11AAD11E053A647660A0CF2|2009-03-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7668|ASSIGKTGA7668|188772AEC11AAD11E053A647660A0CF2|2009-03-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7684|ASSIGKTGA7684|188772AEC11AAD11E053A647660A0CF2|2009-03-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7699|ASSIGKTGA7699|188772AEC11AAD11E053A647660A0CF2|2009-03-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7717|ASSIGKTGA7717|188772AEC11AAD11E053A647660A0CF2|2009-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7718|ASSIGKTGA7718|188772AEC11AAD11E053A647660A0CF2|2009-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7719|ASSIGKTGA7719|188772AEC11AAD11E053A647660A0CF2|2009-04-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9404|ASSIGKTG9404|188772AEC11AAD11E053A647660A0CF2|2009-04-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9425|ASSIGKTG9425|188772AEC11AAD11E053A647660A0CF2|2009-04-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9439|ASSIGKTG9439|188772AEC11AAD11E053A647660A0CF2|2009-04-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7816|ASSIGKTGA7816|188772AEC11AAD11E053A647660A0CF2|2009-04-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9484|ASSIGKTG9484|188772AEC11AAD11E053A647660A0CF2|2009-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9477|ASSIGKTG9477|188772AEC11AAD11E053A647660A0CF2|2009-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7920|ASSIGKTGA7920|188772AEC11AAD11E053A647660A0CF2|2009-04-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8002|ASSIGKTGA8002|188772AEC11AAD11E053A647660A0CF2|2009-05-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA7978|ASSIGKTGA7978|188772AEC11AAD11E053A647660A0CF2|2009-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8042|ASSIGKTGA8042|188772AEC11AAD11E053A647660A0CF2|2009-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8159|ASSIGKTGA8159|188772AEC11AAD11E053A647660A0CF2|2009-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8167|ASSIGKTGA8167|188772AEC11AAD11E053A647660A0CF2|2009-06-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8189|ASSIGKTGA8189|188772AEC11AAD11E053A647660A0CF2|2009-06-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9672|ASSIGKTG9672|188772AEC11AAD11E053A647660A0CF2|2009-06-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8221|ASSIGKTGA8221|188772AEC11AAD11E053A647660A0CF2|2009-06-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8238|ASSIGKTGA8238|188772AEC11AAD11E053A647660A0CF2|2009-06-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9727|ASSIGKTG9727|188772AEC11AAD11E053A647660A0CF2|2009-07-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9769|ASSIGKTG9769|188772AEC11AAD11E053A647660A0CF2|2009-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8222|ASSIGKTGA8222|188772AEC11AAD11E053A647660A0CF2|2009-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8274|ASSIGKTGA8274|188772AEC11AAD11E053A647660A0CF2|2009-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8298|ASSIGKTGA8298|188772AEC11AAD11E053A647660A0CF2|2009-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8299|ASSIGKTGA8299|188772AEC11AAD11E053A647660A0CF2|2009-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8349|ASSIGKTGA8349|188772AEC11AAD11E053A647660A0CF2|2009-07-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9781|ASSIGKTG9781|188772AEC11AAD11E053A647660A0CF2|2009-07-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8368|ASSIGKTGA8368|188772AEC11AAD11E053A647660A0CF2|2009-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9802|ASSIGKTG9802|188772AEC11AAD11E053A647660A0CF2|2009-07-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9892|ASSIGKTG9892|188772AEC11AAD11E053A647660A0CF2|2009-07-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8424|ASSIGKTGA8424|188772AEC11AAD11E053A647660A0CF2|2009-07-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9883|ASSIGKTG9883|188772AEC11AAD11E053A647660A0CF2|2009-08-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9882|ASSIGKTG9882|188772AEC11AAD11E053A647660A0CF2|2009-08-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8483|ASSIGKTGA8483|188772AEC11AAD11E053A647660A0CF2|2009-08-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8537|ASSIGKTGA8537|188772AEC11AAD11E053A647660A0CF2|2009-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9851|ASSIGKTG9851|188772AEC11AAD11E053A647660A0CF2|2009-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8585|ASSIGKTGA8585|188772AEC11AAD11E053A647660A0CF2|2009-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8586|ASSIGKTGA8586|188772AEC11AAD11E053A647660A0CF2|2009-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8590|ASSIGKTGA8590|188772AEC11AAD11E053A647660A0CF2|2009-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8634|ASSIGKTGA8634|188772AEC11AAD11E053A647660A0CF2|2009-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8536|ASSIGKTGA8536|188772AEC11AAD11E053A647660A0CF2|2009-10-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8696|ASSIGKTGA8696|188772AEC11AAD11E053A647660A0CF2|2009-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8754|ASSIGKTGA8754|188772AEC11AAD11E053A647660A0CF2|2009-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8766|ASSIGKTGA8766|188772AEC11AAD11E053A647660A0CF2|2009-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8776|ASSIGKTGA8776|188772AEC11AAD11E053A647660A0CF2|2009-11-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8819|ASSIGKTGA8819|188772AEC11AAD11E053A647660A0CF2|2009-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8823|ASSIGKTGA8823|188772AEC11AAD11E053A647660A0CF2|2009-11-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9859|ASSIGKTG9859|188772AEC11AAD11E053A647660A0CF2|2009-12-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9863|ASSIGKTG9863|188772AEC11AAD11E053A647660A0CF2|2009-12-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9866|ASSIGKTG9866|188772AEC11AAD11E053A647660A0CF2|2009-12-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9880|ASSIGKTG9880|188772AEC11AAD11E053A647660A0CF2|2009-12-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8906|ASSIGKTGA8906|188772AEC11AAD11E053A647660A0CF2|2009-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8911|ASSIGKTGA8911|188772AEC11AAD11E053A647660A0CF2|2009-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8912|ASSIGKTGA8912|188772AEC11AAD11E053A647660A0CF2|2009-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8917|ASSIGKTGA8917|188772AEC11AAD11E053A647660A0CF2|2009-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9893|ASSIGKTG9893|188772AEC11AAD11E053A647660A0CF2|2009-12-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9901|ASSIGKTG9901|188772AEC11AAD11E053A647660A0CF2|2009-12-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8962|ASSIGKTGA8962|188772AEC11AAD11E053A647660A0CF2|2009-12-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9896|ASSIGKTG9896|188772AEC11AAD11E053A647660A0CF2|2009-12-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG9844|ASSIGKTG9844|188772AEC11AAD11E053A647660A0CF2|2010-01-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8980|ASSIGKTGA8980|188772AEC11AAD11E053A647660A0CF2|2010-01-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8982|ASSIGKTGA8982|188772AEC11AAD11E053A647660A0CF2|2010-01-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA8987|ASSIGKTGA8987|188772AEC11AAD11E053A647660A0CF2|2010-01-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10221|ASSIGKTG10221|188772AEC11AAD11E053A647660A0CF2|2010-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10242|ASSIGKTG10242|188772AEC11AAD11E053A647660A0CF2|2010-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG10251|ASSIGKTG10251|188772AEC11AAD11E053A647660A0CF2|2010-01-12|4712-12-31|FTE|1||
